"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Aqp11",640.551203655638,-2.22042207041716,0.238699729177557,-5.11279201958937,3.17431730790875e-07,9.25377360059658e-06
"Aqp3",1436.96412720881,-1.83967961500247,0.251990944001163,-3.33218171125464,0.000861679737499262,0.0112293919688362
"Aqp9",6.37086985345327,2.48800179717571,0.52139150165228,2.8539049686469,0.00431854474699043,0.0450533620244692
"Areg",4.56518476886413,3.24252292791381,0.612176278682674,3.66319801338829,0.00024908583551336,0.00375954323184941
"Arg1",231.997369012757,7.28128085404724,0.898196856649709,6.99321179710708,2.68663447724542e-12,1.74017407315886e-10
"Arhgap11a",607.638295529018,1.71651598553985,0.189023376765399,3.79062102159532,0.00015027109145497,0.00239955332240871
"Arhgap19",227.337999072059,2.26301637720392,0.207312536510366,6.09232995970198,1.11279019198194e-09,5.00397447019742e-08
"Arhgap25",78.1105134082272,1.74841518230264,0.210769090268625,3.55087731957651,0.000383949341447018,0.00551831966792441
"Arhgap30",222.226240799178,2.57373871101076,0.188072610035018,8.36771878009105,5.87443859285316e-17,8.4492568613824e-15
"Arhgap36",9.84476145375137,5.5068707325327,0.800894594295854,5.62729573233684,1.83056737146209e-08,6.82051968631807e-07
"Arhgap45",262.187148457241,1.93681088339826,0.162352764748231,5.77021823343153,7.91689374466835e-09,3.12853249574662e-07
"Arhgap9",104.6541031619,2.29931467691233,0.205193545440118,6.33214204728241,2.41780732114528e-10,1.2220860209024e-08
"Arhgdib",582.098580352785,1.89831343372832,0.147722520481831,6.08108655876071,1.19370824949156e-09,5.30684706097827e-08
"Arhgef25",192.220183647484,1.47731637510631,0.159642360072713,2.9899105405915,0.0027905916291392,0.0310152061690863
"Arid5a",127.362646926586,1.76552778465109,0.230969230010981,3.31441458507134,0.000918352326138188,0.0118887424563793
"Arl11",39.6900114693515,3.6911450536804,0.320306895124005,8.40177059765929,4.39796357954156e-17,6.51731557419791e-15
"Arl4c",681.682730255828,2.09179045472693,0.203765766312315,5.35806614862639,8.41174450770218e-08,2.71970469942417e-06
"Arpc1b",2311.44102536607,1.94938370192304,0.147216385066677,6.4488997029308,1.12665088123127e-10,5.97247097229398e-09
"Arrb2",327.386607075206,1.42231808842141,0.133367888095165,3.16656501391149,0.0015425086137131,0.0185224131324997
"Arsi",54.9295952208541,1.83528057234243,0.202466697387259,4.1255208047612,3.69896740466321e-05,0.000691074511963868
"Asb11",20.9921194527268,-2.68101991118742,0.428321948333966,-3.92466442059774,8.68507232127405e-05,0.00148244938635638
"Asf1b",114.280395380728,2.19446491002941,0.248135634459138,4.81375805870443,1.48118116416128e-06,3.72415597330358e-05
"Aspdh",329.624499419313,-2.55224048276945,0.332092682227855,-4.67411829841053,2.9521913756559e-06,6.87473994038156e-05
"Aspm",251.465174826553,1.95619365786508,0.330303335859674,2.89489555222448,0.00379284712029492,0.0404977524672974
"Ass1",35959.5032771784,-2.22083476771615,0.299043874575856,-4.08246037290581,4.45614120983727e-05,0.000812363263798945
"Atad2",154.6777099682,1.93436993623321,0.190746267409483,4.8984965678377,9.65727253648883e-07,2.53225077863617e-05
"Atad5",85.9934422622927,1.88522536437431,0.182102692020595,4.86113277377688,1.16715934182414e-06,3.00801105209776e-05
"Atf3",117.559736852916,2.79706749962184,0.301779880212644,5.95489499947964,2.60238857472955e-09,1.11146993253897e-07
